ID,Scenario,Time
18295,183,4532
18296,183,4470
18297,183,4284
18298,183,4449
18299,183,4389
18300,183,4537
18301,184,4664
18302,184,4617
18303,184,4711
18304,184,4688
18305,184,4680
18306,184,4516
18307,184,4683
18308,184,4597
18309,184,4870
18310,184,4625
18311,184,5799
18312,184,6506
18313,184,8395
18314,184,7746
18315,184,5906
18316,184,5155
18317,184,4759
18318,184,4727
18319,184,5068
18320,184,5088
18321,184,4232
18322,184,4315
18323,184,4409
18324,184,5145
18325,184,4620
18326,184,5029
18327,184,4584
18328,184,4854
18329,184,4799
18330,184,4610
18331,184,4595
18332,184,4613
18333,184,4626
18334,184,4659
18335,184,4587
18336,184,4693
18337,184,6918
18338,184,5644
18339,184,5376
18340,184,9319
18341,184,5008
18342,184,4807
18343,184,5061
18344,184,5200
18345,184,4953
18346,184,5151
18347,184,4887
18348,184,5016
18349,184,4731
18350,184,5015
18351,184,5799
18352,184,5805
18353,184,5555
18354,184,5713
18355,184,5640
18356,184,6478
18357,184,5725
18358,184,5522
18359,184,5776
18360,184,5404
18361,184,3457
18362,184,3452
18363,184,3495
18364,184,3332
18365,184,3491
18366,184,3436
18367,184,3493
18368,184,3489
18369,184,3333
18370,184,3483
18371,184,3923
18372,184,3956
18373,184,4109
18374,184,4004
18375,184,3872
18376,184,4187
18377,184,4103
18378,184,4165
18379,184,4014
18380,184,3996
18381,184,4665
18382,184,4655
18383,184,4754
18384,184,4583
18385,184,4630
18386,184,4710
18387,184,4563
18388,184,4708
18389,184,4639
18390,184,4633
18391,184,4504
18392,184,4624
18393,184,4516
18394,184,4525
18395,184,4560
18396,184,4557
18397,184,4502
18398,184,4691
18399,184,4573
18400,184,4516
18401,185,4592
18402,185,4619
18403,185,4674
18404,185,4678
18405,185,4615
18406,185,4691
18407,185,4564
18408,185,4831
18409,185,4766
18410,185,4573
18411,185,5317
18412,185,5657
18413,185,5689
18414,185,5487
18415,185,5622
18416,185,4862
18417,185,5225
18418,185,5705
18419,185,7363
18420,185,4845
18421,185,4693
18422,185,4742
18423,185,4423
18424,185,4761
18425,185,4544
18426,185,4665
18427,185,4535
18428,185,4571
18429,185,4631
18430,185,4601
18431,185,4786
18432,185,5384
18433,185,8612
18434,185,4993
18435,185,5022
18436,185,6439
18437,185,4930
18438,185,5478
18439,185,4515
18440,185,4446
18441,185,4698
18442,185,4638
18443,185,4648
18444,185,4712
18445,185,4947
18446,185,4858
18447,185,5029
18448,185,4950
18449,185,5058
18450,185,4633
18451,185,5733
18452,185,6145
18453,185,6314
18454,185,5486
18455,185,5507
18456,185,6028
18457,185,6137
18458,185,5748
18459,185,5896
18460,185,6251
18461,185,3426
18462,185,3393
18463,185,3402
18464,185,3419
18465,185,5182
18466,185,3600
18467,185,3588
18468,185,3577
18469,185,3478
18470,185,3415
18471,185,4006
18472,185,3751
18473,185,4585
18474,185,4016
18475,185,3979
18476,185,3957
18477,185,3950
18478,185,3979
18479,185,3812
18480,185,3710
18481,185,4989
18482,185,4820
18483,185,4635
18484,185,4769
18485,185,4879
18486,185,4785
18487,185,4959
18488,185,4757
18489,185,4677
18490,185,4688
18491,185,4678
18492,185,4614
18493,185,4745
18494,185,4653
18495,185,4859
18496,185,4677
18497,185,4589
18498,185,4499
18499,185,4427
18500,185,4496
18501,186,4630
18502,186,4686
18503,186,5199
18504,186,4674
18505,186,4827
18506,186,4781
18507,186,4945
18508,186,4624
18509,186,4597
18510,186,4683
18511,186,5640
18512,186,6228
18513,186,5330
18514,186,7812
18515,186,6387
18516,186,6660
18517,186,6007
18518,186,5627
18519,186,5575
18520,186,5141
18521,186,4293
18522,186,4333
18523,186,4276
18524,186,4599
18525,186,4321
18526,186,4680
18527,186,4565
18528,186,4515
18529,186,4319
18530,186,4338
18531,186,4844
18532,186,4473
18533,186,4405
18534,186,4472
18535,186,4549
18536,186,4531
18537,186,4383
18538,186,4389
18539,186,4409
18540,186,4605
18541,186,4646
18542,186,4790
18543,186,4662
18544,186,4644
18545,186,4966
18546,186,4993
18547,186,5081
18548,186,4736
18549,186,4771
18550,186,4756
18551,186,5866
18552,186,5528
18553,186,5777
18554,186,5528
18555,186,5839
18556,186,5817
18557,186,6039
18558,186,5782
18559,186,5615
18560,186,5718
18561,186,3479
18562,186,3440
18563,186,3452
18564,186,3419
18565,186,3471
18566,186,3411
18567,186,3734
18568,186,3553
18569,186,3416
18570,186,3410
18571,186,3959
18572,186,3752
18573,186,4293
18574,186,4349
18575,186,3926
18576,186,4324
18577,186,3838
18578,186,3888
18579,186,3662
18580,186,3449
18581,186,4633
18582,186,4685
18583,186,4644
18584,186,4631
18585,186,4575
18586,186,4674
18587,186,4667
18588,186,4718
18589,186,4837
18590,186,4747
18591,186,4579
18592,186,4438
18593,186,4463
18594,186,4495
18595,186,4540
18596,186,4497
18597,186,5161
18598,186,4579
18599,186,4704
18600,186,4665
18601,187,4718
18602,187,4715
18603,187,4587
18604,187,4690
18605,187,4813
18606,187,4674
18607,187,4749
18608,187,4685
18609,187,4711
18610,187,4689
18611,187,5852
18612,187,5707
18613,187,6627
18614,187,5034
18615,187,5141
18616,187,5219
18617,187,9007
18618,187,7095
18619,187,6481
18620,187,5610
18621,187,4594
18622,187,4499
18623,187,4478
18624,187,4242
18625,187,4341
18626,187,4228
18627,187,4178
18628,187,4282
18629,187,4278
18630,187,4427
18631,187,4557
18632,187,4413
18633,187,4554
18634,187,4371
18635,187,4433
18636,187,4701
18637,187,4489
18638,187,4552
18639,187,5441
18640,187,4657
18641,187,4648
18642,187,4920
18643,187,4549
18644,187,4767
18645,187,4693
18646,187,5025
18647,187,4970
18648,187,5283
18649,187,5197
18650,187,5300
18651,187,6244
18652,187,5714
18653,187,5932
18654,187,5634
18655,187,5655
18656,187,5157
18657,187,5535
18658,187,5437
18659,187,5340
18660,187,5244
18661,187,3433
18662,187,3413
18663,187,3473
18664,187,3474
18665,187,3460
18666,187,3366
18667,187,3424
18668,187,3457
18669,187,3436
18670,187,3512
18671,187,3693
18672,187,3869
18673,187,4179
18674,187,4077
18675,187,4039
18676,187,3994
18677,187,4039
18678,187,3907
18679,187,4015
18680,187,4094
18681,187,4732
18682,187,4607
18683,187,4766
18684,187,4763
18685,187,4527
18686,187,4908
18687,187,4792
18688,187,4560
18689,187,4676
18690,187,4870
18691,187,4646
18692,187,4545
18693,187,4470
18694,187,4574
18695,187,4493
18696,187,4544
18697,187,4543
18698,187,4485
18699,187,4563
18700,187,4536
18701,188,4733
18702,188,4792
18703,188,4734
18704,188,4874
18705,188,4698
18706,188,4865
18707,188,4794
18708,188,4778
18709,188,4692
18710,188,4714
18711,188,5691
18712,188,5628
18713,188,8075
18714,188,5331
18715,188,4944
18716,188,5469
18717,188,5527
18718,188,5300
18719,188,7059
18720,188,5958
18721,188,4243
18722,188,4311
18723,188,4273
18724,188,4274
18725,188,4292
18726,188,4285
18727,188,4205
18728,188,4453
18729,188,4829
18730,188,4215
18731,188,4794
18732,188,4556
18733,188,4399
18734,188,4457
18735,188,4866
18736,188,4426
18737,188,4641
18738,188,4457
18739,188,7921
18740,188,4479
18741,188,4923
18742,188,4728
18743,188,5154
18744,188,5113
18745,188,4818
18746,188,4834
18747,188,4797
18748,188,4789
18749,188,4746
18750,188,4938
18751,188,5433
18752,188,5389
18753,188,5331
18754,188,5183
18755,188,5276
18756,188,5240
18757,188,5231
18758,188,5459
18759,188,5756
18760,188,6327
18761,188,3492
18762,188,3503
18763,188,3517
18764,188,3395
18765,188,3516
18766,188,3415
18767,188,3524
18768,188,3479
18769,188,3433
18770,188,3398
18771,188,4235
18772,188,4138
18773,188,4259
18774,188,4034
18775,188,4022
18776,188,3982
18777,188,3900
18778,188,4142
18779,188,4044
18780,188,4173
18781,188,5015
18782,188,4887
18783,188,4836
18784,188,4570
18785,188,4782
18786,188,4803
18787,188,4773
18788,188,4659
18789,188,4680
18790,188,4643
18791,188,4584
18792,188,4565
18793,188,4582
18794,188,4596
18795,188,4663
18796,188,4514
18797,188,4585
18798,188,4528
18799,188,4525
18800,188,4564
18801,189,4896
18802,189,4913
18803,189,4801
18804,189,4677
18805,189,4632
18806,189,4598
18807,189,4669
18808,189,4634
18809,189,4640
18810,189,4682
18811,189,7898
18812,189,7529
18813,189,4911
18814,189,5098
18815,189,5462
18816,189,4879
18817,189,4865
18818,189,6105
18819,189,5839
18820,189,4994
18821,189,4242
18822,189,4383
18823,189,4303
18824,189,4253
18825,189,4283
18826,189,4107
18827,189,4461
18828,189,4468
18829,189,4380
18830,189,4004
18831,189,4469
18832,189,4576
18833,189,4506
18834,189,4598
18835,189,4739
18836,189,4643
18837,189,4456
18838,189,4424
18839,189,4428
18840,189,4572
18841,189,4822
18842,189,4890
18843,189,4982
18844,189,4756
18845,189,5058
18846,189,4916
18847,189,4878
18848,189,4785
18849,189,4862
18850,189,4790
18851,189,5296
18852,189,5210
18853,189,5257
18854,189,5250
18855,189,5151
18856,189,5237
18857,189,5397
18858,189,5218
18859,189,5559
18860,189,5241
18861,189,3498
18862,189,4376
18863,189,3356
18864,189,3514
18865,189,3457
18866,189,3447
18867,189,3488
18868,189,3484
18869,189,3463
18870,189,3437
18871,189,3970
18872,189,4464
18873,189,4455
18874,189,3957
18875,189,4159
18876,189,3797
18877,189,3871
18878,189,4337
18879,189,4013
18880,189,4287
18881,189,4696
18882,189,4641
18883,189,4697
18884,189,4744
18885,189,4859
18886,189,4740
18887,189,4636
18888,189,4605
18889,189,4661
18890,189,4670
18891,189,4577
18892,189,4499
18893,189,4472
18894,189,4528
18895,189,4503
18896,189,4454
18897,189,4519
18898,189,4523
18899,189,4506
18900,189,4572
18901,190,6870
18902,190,6517
18903,190,6503
18904,190,6663
18905,190,6682
18906,190,6183
18907,190,6147
18908,190,5923
18909,190,5650
18910,190,6077
18911,190,6105
18912,190,6003
18913,190,6282
18914,190,6103
18915,190,6145
18916,190,6129
18917,190,6199
18918,190,6056
18919,190,6007
18920,190,5933
18921,190,5935
18922,190,5957
18923,190,6310
18924,190,5820
18925,190,6029
18926,190,6014
18927,190,5955
18928,190,6032
18929,190,6108
18930,190,7343
18931,190,5370
18932,190,5362
18933,190,6338
18934,190,5676
18935,190,5288
18936,190,5368
18937,190,4808
18938,190,4976
18939,190,4631
18940,190,4803
18941,190,4435
18942,190,4353
18943,190,4175
18944,190,4244
18945,190,4224
18946,190,4216
18947,190,4177
18948,190,4191
18949,190,4348
18950,190,4285
18951,190,6557
18952,190,6384
18953,190,6429
18954,190,6588
18955,190,6300
18956,190,7224
18957,190,7638
18958,190,6923
18959,190,7046
18960,190,7042
18961,190,4561
18962,190,4254
18963,190,4477
18964,190,4730
18965,190,4955
18966,190,4472
18967,190,3687
18968,190,3621
18969,190,3788
18970,190,3691
18971,190,6388
18972,190,4735
18973,190,4626
18974,190,3737
18975,190,3549
18976,190,3449
18977,190,3573
18978,190,3711
18979,190,3590
18980,190,4425
18981,190,4872
18982,190,5001
18983,190,4644
18984,190,4813
18985,190,4915
18986,190,4432
18987,190,4384
18988,190,4471
18989,190,4282
18990,190,4534
18991,190,4378
18992,190,4886
18993,190,8216
18994,190,8823
18995,190,5049
18996,190,4227
18997,190,4116
18998,190,4219
18999,190,4217
19000,190,4180
19001,191,5782
19002,191,5802
19003,191,5703
19004,191,5768
19005,191,5830
19006,191,5831
19007,191,5798
19008,191,5922
19009,191,5819
19010,191,5740
19011,191,6109
19012,191,6035
19013,191,6063
19014,191,6026
19015,191,6122
19016,191,6090
19017,191,6057
19018,191,5744
19019,191,6024
19020,191,6013
19021,191,7075
19022,191,6320
19023,191,5983
19024,191,5881
19025,191,6077
19026,191,6088
19027,191,5935
19028,191,6036
19029,191,5439
19030,191,5991
19031,191,4986
19032,191,4565
19033,191,6908
19034,191,5987
19035,191,8304
19036,191,6757
19037,191,4451
19038,191,4451
19039,191,4451
19040,191,4523
19041,191,4260
19042,191,4249
19043,191,4196
19044,191,4211
19045,191,4291
19046,191,4217
19047,191,4440
19048,191,4294
19049,191,4245
19050,191,4471
19051,191,7152
19052,191,7193
19053,191,7167
19054,191,6977
19055,191,6512
19056,191,7013
19057,191,7063
19058,191,7131
19059,191,7291
19060,191,7040
19061,191,3687
19062,191,3681
19063,191,3877
19064,191,3932
19065,191,4390
19066,191,6392
19067,191,7237
19068,191,4796
19069,191,4730
19070,191,5644
19071,191,3510
19072,191,3616
19073,191,3551
19074,191,3497
19075,191,3756
19076,191,3597
19077,191,3521
19078,191,3515
19079,191,3422
19080,191,3474
19081,191,4601
19082,191,4869
19083,191,4739
19084,191,4723
19085,191,4734
19086,191,4706
19087,191,4591
19088,191,4574
19089,191,4595
19090,191,5165
19091,191,4109
19092,191,4063
19093,191,4109
19094,191,4100
19095,191,5088
19096,191,5671
19097,191,4616
19098,191,4456
19099,191,4513
19100,191,4397
19101,192,5749
19102,192,5789
19103,192,5481
19104,192,5912
19105,192,5860
19106,192,5723
19107,192,5936
19108,192,5794
19109,192,5755
19110,192,5585
19111,192,6179
19112,192,6186
19113,192,6235
19114,192,6141
19115,192,6149
19116,192,6291
19117,192,6231
19118,192,6232
19119,192,6130
19120,192,6176
19121,192,5826
19122,192,6592
19123,192,5389
19124,192,5443
19125,192,5022
19126,192,4957
19127,192,5850
19128,192,5226
19129,192,7760
19130,192,5689
19131,192,4211
19132,192,4396
19133,192,5257
19134,192,5721
19135,192,7555
19136,192,5152
19137,192,5955
19138,192,5712
19139,192,4545
19140,192,4668
19141,192,4282
19142,192,4242
19143,192,4399
19144,192,4438
19145,192,4578
19146,192,4272
19147,192,4266
19148,192,4246
19149,192,4244
19150,192,4251
19151,192,7027
19152,192,7073
19153,192,7056
19154,192,7207
19155,192,7196
19156,192,7049
19157,192,7156
19158,192,7070
19159,192,7183
19160,192,5802
19161,192,5039
19162,192,5216
19163,192,4242
19164,192,3963
19165,192,3878
19166,192,4596
19167,192,4057
19168,192,3583
19169,192,3598
19170,192,3570
19171,192,3527
19172,192,3506
19173,192,3431
19174,192,3497
19175,192,3438
19176,192,3518
19177,192,3469
19178,192,3498
19179,192,3599
19180,192,3476
19181,192,5033
19182,192,5200
19183,192,5073
19184,192,5021
19185,192,4831
19186,192,4592
19187,192,4832
19188,192,5159
19189,192,4753
19190,192,4781
19191,192,4322
19192,192,4324
19193,192,4411
19194,192,4415
19195,192,4538
19196,192,4732
19197,192,4390
19198,192,4280
19199,192,4328
19200,192,4389
19201,193,5763
19202,193,5773
19203,193,5828
19204,193,5896
19205,193,5840
19206,193,6070
19207,193,5818
19208,193,5776
19209,193,5908
19210,193,5978
19211,193,6050
19212,193,5961
19213,193,5988
19214,193,6058
19215,193,5921
19216,193,5884
19217,193,5869
19218,193,5934
19219,193,6053
19220,193,5971
19221,193,5378
19222,193,6109
19223,193,6241
19224,193,6655
19225,193,6838
19226,193,6154
19227,193,6292
19228,193,5875
19229,193,6137
19230,193,6297
19231,193,4769
19232,193,4972
19233,193,4747
19234,193,4513
19235,193,4529
19236,193,4505
19237,193,4246
19238,193,4994
19239,193,4486
19240,193,4217
19241,193,5494
19242,193,4234
19243,193,4275
19244,193,4271
19245,193,4145
19246,193,4172
19247,193,4196
19248,193,4316
19249,193,4186
19250,193,4173
19251,193,5880
19252,193,7167
19253,193,7137
19254,193,7392
19255,193,6988
19256,193,6936
19257,193,7158
19258,193,7045
19259,193,7124
19260,193,7107
19261,193,4225
19262,193,3583
19263,193,3809
19264,193,4360
19265,193,4397
19266,193,3878
19267,193,3453
19268,193,3602
19269,193,3695
19270,193,3653
19271,193,3484
19272,193,3480
19273,193,3543
19274,193,3492
19275,193,3473
19276,193,3290
19277,193,3405
19278,193,3315
19279,193,3258
19280,193,3354
19281,193,5762
19282,193,7710
19283,193,4465
19284,193,5677
19285,193,4588
19286,193,4493
19287,193,4338
19288,193,4360
19289,193,4515
19290,193,4345
19291,193,4529
19292,193,4448
19293,193,4939
19294,193,4538
19295,193,5310
19296,193,4968
19297,193,4981
19298,193,5259
19299,193,4673
19300,193,4565
19301,194,5817
19302,194,5854
19303,194,7141
19304,194,6245
19305,194,6339
19306,194,5929
19307,194,5912
19308,194,5767
19309,194,5818
19310,194,5624
19311,194,5956
19312,194,5594
19313,194,6189
19314,194,6061
19315,194,6355
19316,194,6176
19317,194,6386
19318,194,6282
19319,194,6248
19320,194,6157
19321,194,6590
19322,194,5650
19323,194,6410
19324,194,5796
19325,194,5618
19326,194,4978
19327,194,4496
19328,194,4450
19329,194,4570
19330,194,4531
19331,194,4527
19332,194,4756
19333,194,4552
19334,194,4411
19335,194,13904
19336,194,4614
19337,194,4893
19338,194,4600
19339,194,4698
19340,194,4337
19341,194,4306
19342,194,4312
19343,194,4339
19344,194,4383
19345,194,4272
19346,194,4593
19347,194,4197
19348,194,4215
19349,194,4374
19350,194,4413
19351,194,7141
19352,194,7002
19353,194,6870
19354,194,7126
19355,194,7152
19356,194,6120
19357,194,6517
19358,194,7204
19359,194,7173
19360,194,7109
19361,194,3568
19362,194,3712
19363,194,4038
19364,194,3686
19365,194,3624
19366,194,3679
19367,194,4279
19368,194,5110
19369,194,3929
19370,194,4643
19371,194,3407
19372,194,3474
19373,194,3385
19374,194,3436
19375,194,3524
19376,194,3756
19377,194,3498
19378,194,3517
19379,194,3622
19380,194,3614
19381,194,4400
19382,194,4486
19383,194,4504
19384,194,4402
19385,194,4441
19386,194,4461
19387,194,4647
19388,194,4592
19389,194,4796
19390,194,4395
19391,194,4559
19392,194,4564
19393,194,4548
19394,194,4936
19395,194,4789
19396,194,4859
19397,194,4614
19398,194,4388
19399,194,4380
19400,194,4442
19401,195,5863
19402,195,5957
19403,195,6119
19404,195,5844
19405,195,5894
19406,195,6015
19407,195,5977
19408,195,5756
19409,195,5793
19410,195,5905
19411,195,6224
19412,195,6242
19413,195,6122
19414,195,6342
19415,195,6157
19416,195,6378
19417,195,6125
19418,195,6208
19419,195,6035
19420,195,6203
19421,195,4480
19422,195,4603
19423,195,4477
19424,195,4421
19425,195,4461
19426,195,4612
19427,195,4410
19428,195,4565
19429,195,4674
19430,195,4583
19431,195,4432
19432,195,4513
19433,195,4371
19434,195,4472
19435,195,5614
19436,195,5741
19437,195,5408
19438,195,5071
19439,195,5555
19440,195,4243
19441,195,4476
19442,195,4518
19443,195,4334
19444,195,4384
19445,195,4364
19446,195,4451
19447,195,4311
19448,195,4333
19449,195,4333
19450,195,4315
19451,195,7086
19452,195,7148
19453,195,7116
19454,195,7211
19455,195,7251
19456,195,7243
19457,195,7203
19458,195,7136
19459,195,7330
19460,195,7041
19461,195,7467
19462,195,4009
19463,195,3910
19464,195,3799
19465,195,3896
19466,195,4065
19467,195,5770
19468,195,4917
19469,195,4630
19470,195,3656
19471,195,3557
19472,195,3541
19473,195,3654
19474,195,3527
19475,195,3502
19476,195,3579
19477,195,3536
19478,195,3527
19479,195,3501
19480,195,3523
19481,195,4666
19482,195,8033
19483,195,7385
19484,195,5240
19485,195,5985
19486,195,4977
19487,195,4814
19488,195,5013
19489,195,5319
19490,195,5466
19491,195,4950
19492,195,5088
19493,195,4469
19494,195,4575
19495,195,4557
19496,195,4527
19497,195,4412
19498,195,4480
19499,195,4332
19500,195,4524
19501,196,5826
19502,196,5925
19503,196,5807
19504,196,5833
19505,196,5902
19506,196,5787
19507,196,5853
19508,196,5715
19509,196,5710
19510,196,5716
19511,196,6152
19512,196,6008
19513,196,6143
19514,196,5965
19515,196,6123
19516,196,6153
19517,196,5924
19518,196,6051
19519,196,5953
19520,196,6148
19521,196,4392
19522,196,4521
19523,196,4522
19524,196,4497
19525,196,4361
19526,196,4325
19527,196,4515
19528,196,4362
19529,196,4543
19530,196,4520
19531,196,4153
19532,196,4953
19533,196,5779
19534,196,6021
19535,196,5488
19536,196,4072
19537,196,4087
19538,196,4208
19539,196,4042
19540,196,4914
19541,196,4102
19542,196,4300
19543,196,4161
19544,196,4082
19545,196,4156
19546,196,4224
19547,196,4185
19548,196,4214
19549,196,4095
19550,196,4101
19551,196,7234
19552,196,7023
19553,196,6944
19554,196,6940
19555,196,7089
19556,196,7027
19557,196,7163
19558,196,6924
19559,196,6828
19560,196,6935
19561,196,4065
19562,196,5584
19563,196,3472
19564,196,3761
19565,196,4454
19566,196,4563
19567,196,4466
19568,196,4664
19569,196,3991
19570,196,4675
19571,196,3518
19572,196,3582
19573,196,3532
19574,196,3597
19575,196,3506
19576,196,3528
19577,196,3424
19578,196,3404
19579,196,3490
19580,196,3401
19581,196,4659
19582,196,4604
19583,196,4546
19584,196,4862
19585,196,4665
19586,196,4696
19587,196,4486
19588,196,4712
19589,196,4387
19590,196,7490
19591,196,4611
19592,196,4407
19593,196,4432
19594,196,4314
19595,196,4309
19596,196,4292
19597,196,4449
19598,196,4294
19599,196,4694
19600,196,4329
19601,197,6511
19602,197,7929
19603,197,5919
19604,197,5983
19605,197,6986
19606,197,6063
19607,197,5922
19608,197,6050
19609,197,5982
19610,197,6138
19611,197,6034
19612,197,6298
19613,197,6261
19614,197,6155
19615,197,6325
19616,197,6244
19617,197,6166
19618,197,6224
19619,197,6230
19620,197,6110
19621,197,4621
19622,197,4473
19623,197,4556
19624,197,5319
19625,197,6365
19626,197,5787
19627,197,6306
19628,197,6785
19629,197,5822
19630,197,5420
19631,197,5193
19632,197,4685
19633,197,4746
19634,197,4167
19635,197,4429
19636,197,4461
19637,197,4290
19638,197,4261
19639,197,4399
19640,197,4139
19641,197,4334
19642,197,4375
19643,197,4246
19644,197,4299
19645,197,4322
19646,197,4261
19647,197,4425
19648,197,4199
19649,197,4399
19650,197,4383
19651,197,7081
19652,197,7124
19653,197,7480
19654,197,7557
19655,197,8033
19656,197,7804
19657,197,7980
19658,197,7671
19659,197,7716
19660,197,7609
19661,197,3779
19662,197,3665
19663,197,3736
19664,197,3772
19665,197,3796
19666,197,3688
19667,197,4360
19668,197,3650
19669,197,3710
19670,197,4011
19671,197,3500
19672,197,3465
19673,197,3597
19674,197,3620
19675,197,3509
19676,197,3755
19677,197,3600
19678,197,3566
19679,197,3562
19680,197,3472
19681,197,7141
19682,197,5038
19683,197,4761
19684,197,4415
19685,197,4583
19686,197,4545
19687,197,4488
19688,197,4404
19689,197,4524
19690,197,5270
19691,197,4721
19692,197,4754
19693,197,4818
19694,197,4613
19695,197,4704
19696,197,5341
19697,197,4744
19698,197,4649
19699,197,4544
19700,197,5007
19701,198,5987
19702,198,6661
19703,198,6192
19704,198,5986
19705,198,6085
19706,198,6054
19707,198,6011
19708,198,6220
19709,198,6028
19710,198,6263
19711,198,6398
19712,198,6223
19713,198,6179
19714,198,6183
19715,198,6101
19716,198,6065
19717,198,6026
19718,198,6154
19719,198,6162
19720,198,6243
19721,198,5354
19722,198,6443
19723,198,7946
19724,198,6141
19725,198,5688
19726,198,5432
19727,198,5066
19728,198,4778
19729,198,4639
19730,198,4510
19731,198,4515
19732,198,6259
19733,198,5048
19734,198,4644
19735,198,5336
19736,198,4996
19737,198,4233
19738,198,4852
19739,198,58629
19740,198,5132
19741,198,4437
19742,198,4355
19743,198,4361
19744,198,4247
19745,198,4378
19746,198,4322
19747,198,4327
19748,198,4316
19749,198,4351
19750,198,4269
19751,198,7943
19752,198,7778
19753,198,7690
19754,198,7208
19755,198,7070
19756,198,6307
19757,198,8111
19758,198,7736
19759,198,7698
19760,198,7441
19761,198,6111
19762,198,4509
19763,198,3599
19764,198,4433
19765,198,5189
19766,198,4735
19767,198,4336
19768,198,3640
19769,198,4653
19770,198,4325
19771,198,4614
19772,198,3517
19773,198,3512
19774,198,3539
19775,198,3586
19776,198,3565
19777,198,3510
19778,198,3548
19779,198,3615
19780,198,3544
19781,198,4710
19782,198,4436
19783,198,4400
19784,198,4356
19785,198,4687
19786,198,4804
19787,198,4525
19788,198,4809
19789,198,4731
19790,198,5065
19791,198,4426
19792,198,4883
19793,198,4767
19794,198,4436
19795,198,4586
19796,198,5227
19797,198,4812
19798,198,4851
19799,198,5053
19800,198,4911
19801,199,5704
19802,199,5931
19803,199,6916
19804,199,5919
19805,199,6170
19806,199,5859
19807,199,6062
19808,199,5617
19809,199,5848
19810,199,5852
19811,199,5989
19812,199,5949
19813,199,5959
19814,199,5822
19815,199,6001
19816,199,5876
19817,199,5895
19818,199,5955
19819,199,5880
19820,199,5967
19821,199,4615
19822,199,4530
19823,199,4495
19824,199,4622
19825,199,5679
19826,199,5010
19827,199,6052
19828,199,6471
19829,199,6637
19830,199,6930
19831,199,5077
19832,199,4866
19833,199,4651
19834,199,4959
19835,199,4695
19836,199,4685
19837,199,4830
19838,199,4774
19839,199,4905
19840,199,4803
19841,199,4161
19842,199,4105
19843,199,4140
19844,199,4069
19845,199,4115
19846,199,4007
19847,199,4107
19848,199,4199
19849,199,4148
19850,199,4047
19851,199,6002
19852,199,7376
19853,199,5883
19854,199,6033
19855,199,5924
19856,199,5716
19857,199,6612
19858,199,7605
19859,199,5724
19860,199,6616
19861,199,5019
19862,199,3535
19863,199,4568
19864,199,4177
19865,199,4993
19866,199,5403
19867,199,4596
19868,199,5346
19869,199,3892
19870,199,3924
19871,199,3384
19872,199,3471
19873,199,3341
19874,199,3473
19875,199,3437
19876,199,3445
19877,199,3609
19878,199,3583
19879,199,3741
19880,199,3499
19881,199,4331
19882,199,4254
19883,199,4414
19884,199,4771
19885,199,4381
19886,199,4888
19887,199,4357
19888,199,4544
19889,199,4255
19890,199,4308
19891,199,4681
19892,199,4436
19893,199,4080
19894,199,4631
19895,199,4262
19896,199,4240
19897,199,6570
19898,199,6039
19899,199,4353
19900,199,4259
19901,200,5924
19902,200,5902
19903,200,5961
19904,200,5915
19905,200,5766
19906,200,5939
19907,200,5759
19908,200,5766
19909,200,5746
19910,200,5904
19911,200,5751
19912,200,6034
19913,200,5993
19914,200,5910
19915,200,5951
19916,200,6058
19917,200,6000
19918,200,6010
19919,200,6157
19920,200,6026
19921,200,6686
19922,200,5823
19923,200,6925
19924,200,6545
19925,200,6370
19926,200,6637
19927,200,6615
19928,200,6626
19929,200,6850
19930,200,6820
19931,200,4864
19932,200,4438
19933,200,4567
19934,200,10128
19935,200,5896
19936,200,5148
19937,200,5725
19938,200,5922
19939,200,6028
19940,200,4824
19941,200,4284
19942,200,4270
19943,200,4259
19944,200,4188
19945,200,4205
19946,200,4211
19947,200,4388
19948,200,4421
19949,200,4214
19950,200,4206
19951,200,7672
19952,200,8407
19953,200,9243
19954,200,6522
19955,200,6910
19956,200,5843
19957,200,5678
19958,200,5396
19959,200,4976
19960,200,5820
19961,200,3756
19962,200,3853
19963,200,3920
19964,200,5839
19965,200,4196
19966,200,6772
19967,200,3656
19968,200,3592
19969,200,3604
19970,200,3640
19971,200,3489
19972,200,3428
19973,200,3422
19974,200,3574
19975,200,3498
19976,200,3432
19977,200,3401
19978,200,3501
19979,200,3541
19980,200,3438
19981,200,4677
19982,200,6284
19983,200,5117
19984,200,4913
19985,200,6960
19986,200,4853
19987,200,4956
19988,200,5846
19989,200,7166
19990,200,6442
19991,200,4317
19992,200,4490
19993,200,5020
19994,200,4328
19995,200,4409
19996,200,4392
19997,200,4387
19998,200,4291
19999,200,4243
20000,200,4158
20001,201,5817
20002,201,5790
20003,201,5765
20004,201,5793
20005,201,6000
20006,201,5763
20007,201,5761
20008,201,5890
20009,201,6004
20010,201,6534
20011,201,6273
20012,201,6289
20013,201,6124
20014,201,6238
20015,201,6190
20016,201,6797
20017,201,6186
20018,201,6333
20019,201,6057
20020,201,6233
20021,201,6592
20022,201,6731
20023,201,6076
20024,201,6004
20025,201,5381
20026,201,5811
20027,201,6062
20028,201,6035
20029,201,6147
20030,201,5848
20031,201,6066
20032,201,5749
20033,201,5567
20034,201,5500
20035,201,5334
20036,201,5674
20037,201,6941
20038,201,8283
20039,201,6126
20040,201,7026
20041,201,4263
20042,201,4246
